"order_id","customer_id","order_date","online_order","order_status"
3381,3181,2017-12-21,True,Approved
3382,1422,2017-04-08,False,Approved
3383,1999,2017-12-27,False,Approved
3384,295,2017-04-11,False,Approved
3385,1014,2017-08-15,False,Approved
3386,1375,2017-07-07,True,Approved
3387,497,2017-08-04,True,Approved
3388,1286,2017-06-09,False,Approved
3389,934,2017-10-08,True,Approved
3390,2982,2017-07-11,True,Approved
3391,350,2017-12-26,True,Approved
3392,710,2017-01-28,False,Approved
3393,2100,2017-09-26,False,Approved
3394,1194,2017-05-12,True,Approved
3395,2584,2017-11-22,False,Approved
3396,3288,2017-07-07,True,Approved
3397,2687,2017-11-14,True,Approved
3398,1809,2017-11-20,False,Approved
3399,1250,2017-10-21,False,Approved
3400,1611,2017-02-25,True,Approved
3401,2442,2017-08-28,True,Approved
3402,2726,2017-10-08,False,Approved
3403,3201,2017-12-09,False,Approved
3404,1685,2017-05-10,True,Approved
3405,1259,2017-11-19,True,Approved
3406,3365,2017-02-03,False,Approved
3407,1103,2017-01-09,True,Approved
3408,3377,2017-06-16,False,Approved
3409,52,2017-03-11,True,Approved
3410,556,2017-08-14,False,Approved
3411,387,2017-08-30,False,Approved
3412,3106,2017-05-01,True,Approved
3413,197,2017-09-13,False,Approved
3414,2816,2017-12-22,False,Approved
3415,458,2017-02-28,True,Approved
3416,2602,2017-08-25,True,Approved
3417,35,2017-03-30,False,Approved
3418,1376,2017-08-14,True,Approved
3419,1007,2017-10-17,False,Approved
3420,1161,2017-12-13,False,Approved
3421,2553,2017-03-17,True,Approved
3422,1074,2017-07-27,True,Approved
3423,2155,2017-07-28,True,Approved
3424,1572,2017-05-21,False,Approved
3425,2100,2017-02-27,False,Approved
3426,3477,2017-10-27,True,Approved
3427,1959,2017-02-16,False,Approved
3428,1177,2017-09-16,True,Approved
3429,1889,2017-06-22,False,Approved
3430,482,2017-02-11,True,Approved
3431,2374,2017-03-04,False,Approved
3432,907,2017-01-28,False,Approved
3433,378,2017-08-09,False,Approved
3434,1019,2017-10-07,True,Approved
3435,197,2017-12-03,True,Approved
3436,3165,2017-08-15,True,Approved
3437,3152,2017-12-19,False,Approved
3438,2994,2017-02-22,False,Approved
3439,586,2017-10-01,True,Approved
3440,1767,2017-04-04,True,Approved
3441,2138,2017-04-24,False,Approved
3442,1398,2017-05-24,True,Approved
3443,1640,2017-01-27,True,Approved
3444,2624,2017-12-03,False,Approved
3445,1412,2017-08-22,True,Approved
3446,3146,2017-03-07,False,Approved
3447,2603,2017-02-24,True,Approved
3448,3285,2017-06-17,True,Approved
3449,2929,2017-11-27,False,Approved
3450,3193,2017-12-20,True,Approved
3451,446,2017-11-08,True,Approved
3452,2110,2017-01-07,True,Approved
3453,2570,2017-03-12,True,Approved
3454,395,2017-10-02,"",Approved
3455,371,2017-12-21,False,Approved
3456,2610,2017-04-26,False,Approved
3457,375,2017-04-08,False,Approved
3458,1046,2017-01-24,True,Approved
3459,1085,2017-04-09,False,Approved
3460,234,2017-01-01,True,Approved
3461,2940,2017-08-31,False,Approved
3462,2188,2017-10-21,True,Approved
3463,629,2017-01-06,False,Approved
3464,2105,2017-07-19,True,Approved
3465,1581,2017-03-09,False,Approved
3466,1492,2017-06-03,True,Approved
3467,1868,2017-09-13,False,Approved
3468,136,2017-01-13,True,Approved
3469,905,2017-01-14,False,Approved
3470,2291,2017-09-14,True,Approved
3471,874,2017-03-27,True,Approved
3472,412,2017-12-03,False,Approved
3473,955,2017-12-14,True,Approved
3474,494,2017-04-04,True,Cancelled
3475,2073,2017-05-28,True,Approved
3476,3415,2017-05-13,False,Approved
3477,2753,2017-04-22,False,Approved
3478,2422,2017-11-28,True,Approved
3479,3496,2017-04-18,True,Approved
3480,22,2017-09-18,False,Approved
3481,3173,2017-07-07,True,Approved
3482,2020,2017-03-10,True,Approved
3483,145,2017-04-03,False,Approved
3484,1054,2017-09-27,True,Approved
3485,962,2017-12-28,False,Approved
3486,2012,2017-02-07,True,Approved
3487,3276,2017-10-11,False,Approved
3488,384,2017-10-06,True,Approved
3489,452,2017-06-11,True,Approved
3490,2577,2017-02-04,True,Approved
3491,1428,2017-12-15,False,Approved
3492,1540,2017-12-21,False,Approved
3493,2281,2017-02-04,False,Approved
3494,235,2017-10-07,False,Approved
3495,3118,2017-07-06,True,Approved
3496,3267,2017-09-08,True,Approved
3497,1306,2017-08-16,False,Approved
3498,1913,2017-07-22,True,Approved
3499,2197,2017-09-02,False,Approved
3500,1905,2017-12-05,False,Approved
3501,1151,2017-02-10,False,Approved
3502,2782,2017-07-13,True,Approved
3503,1743,2017-09-14,True,Approved
3504,22,2017-07-16,True,Approved
3505,2603,2017-12-16,True,Approved
3506,18,2017-07-15,True,Approved
3507,367,2017-11-17,True,Approved
3508,3185,2017-05-22,True,Approved
3509,2070,2017-09-09,True,Approved
3510,1056,2017-04-09,False,Approved
3511,1093,2017-08-13,True,Approved
3512,3068,2017-01-14,True,Approved
3513,2280,2017-05-15,True,Approved
3514,3144,2017-07-12,False,Approved
3515,300,2017-02-24,True,Approved
3516,1783,2017-01-27,False,Approved
3517,893,2017-02-19,False,Approved
3518,523,2017-01-01,True,Approved
3519,1289,2017-03-20,False,Approved
3520,1073,2017-12-13,False,Approved
3521,882,2017-09-09,True,Approved
3522,1360,2017-03-19,True,Approved
3523,896,2017-07-12,False,Approved
3524,2510,2017-04-01,True,Approved
3525,3490,2017-01-01,True,Approved
3526,2859,2017-06-22,True,Approved
3527,3157,2017-04-09,False,Approved
3528,3097,2017-01-06,False,Approved
3529,1825,2017-07-05,False,Approved
3530,2537,2017-03-02,True,Approved
3531,1837,2017-09-08,False,Approved
3532,2874,2017-09-02,False,Approved
3533,1131,2017-02-04,"",Approved
3534,3174,2017-12-06,False,Approved
3535,685,2017-07-04,True,Approved
3536,1691,2017-12-28,True,Approved
3537,1746,2017-05-17,True,Approved
3538,91,2017-12-21,True,Approved
3539,1531,2017-11-18,False,Approved
3540,214,2017-10-06,True,Approved
3541,2030,2017-05-05,True,Approved
3542,514,2017-08-29,True,Approved
3543,339,2017-08-22,True,Approved
3544,2788,2017-07-29,False,Approved
3545,745,2017-07-05,False,Approved
3546,92,2017-11-16,True,Approved
3547,370,2017-08-05,False,Approved
3548,3448,2017-11-11,True,Approved
3549,2260,2017-07-09,False,Approved
3550,663,2017-10-18,True,Approved
3551,1656,2017-04-08,True,Approved
3552,3431,2017-02-07,False,Approved
3553,2190,2017-11-19,False,Approved
3554,2432,2017-11-28,"",Approved
3555,162,2017-09-23,True,Approved
3556,2468,2017-12-09,False,Approved
3557,2203,2017-08-04,False,Approved
3558,2531,2017-12-25,True,Approved
3559,2521,2017-06-05,True,Approved
3560,1449,2017-04-08,True,Approved
3561,39,2017-09-23,False,Approved
3562,1295,2017-08-22,False,Approved
3563,1736,2017-11-06,True,Approved
3565,1788,2017-03-19,False,Approved
3566,2150,2017-09-16,False,Approved
3567,1995,2017-08-22,True,Approved
3568,2154,2017-08-06,True,Approved
3569,248,2017-06-08,False,Approved
3570,2697,2017-11-27,True,Approved
3571,1929,2017-11-15,True,Approved
3572,243,2017-02-28,False,Approved
3573,1115,2017-06-03,False,Approved
3574,967,2017-10-25,False,Approved
3575,2240,2017-05-31,False,Approved
3576,1434,2017-01-27,False,Approved
3577,1460,2017-10-20,False,Approved
3578,2454,2017-01-14,False,Approved
3579,1447,2017-09-24,False,Approved
3580,2915,2017-06-30,False,Approved
3581,3320,2017-05-19,False,Approved
3582,3324,2017-11-20,True,Approved
3583,1578,2017-11-03,True,Approved
3584,3141,2017-09-07,True,Approved
3585,3030,2017-09-27,True,Approved
3586,2248,2017-05-17,True,Approved
3587,2821,2017-04-13,True,Approved
3588,910,2017-04-02,False,Approved
3589,2586,2017-01-03,True,Approved
3590,1788,2017-12-01,True,Approved
3591,2842,2017-03-12,False,Approved
3592,371,2017-03-04,False,Approved
3593,116,2017-11-15,False,Approved
3594,2534,2017-01-28,False,Approved
3595,2717,2017-03-11,True,Approved
3596,1710,2017-01-03,True,Approved
3597,451,2017-03-21,True,Approved
3598,300,2017-01-27,False,Approved
3599,2817,2017-12-15,True,Approved
3600,3411,2017-04-29,True,Approved
3601,2185,2017-07-23,True,Approved
3602,3202,2017-06-02,True,Approved
3603,1133,2017-10-16,False,Approved
3604,650,2017-11-07,True,Approved
3605,256,2017-01-05,False,Approved
3606,3334,2017-09-14,True,Approved
3607,1614,2017-07-22,True,Approved
3608,1844,2017-06-23,False,Cancelled
3609,1120,2017-11-20,True,Approved
3610,758,2017-12-03,False,Approved
3611,1438,2017-04-08,True,Approved
3612,608,2017-06-13,True,Approved
3613,562,2017-11-24,False,Approved
3614,2743,2017-05-12,False,Approved
3615,1223,2017-11-26,False,Approved
3616,808,2017-05-14,True,Approved
3617,2397,2017-10-25,False,Approved
3618,2755,2017-09-17,True,Approved
3619,3258,2017-07-02,True,Approved
3620,3015,2017-08-02,False,Approved
3621,3035,2017-10-05,False,Approved
3622,49,2017-08-08,True,Approved
3623,2308,2017-02-20,True,Approved
3624,1074,2017-02-07,False,Approved
3625,2549,2017-06-18,False,Approved
3626,887,2017-11-21,False,Approved
3627,268,2017-09-05,False,Approved
3628,1719,2017-11-25,False,Approved
3629,514,2017-07-30,False,Approved
3630,2684,2017-07-07,False,Approved
3631,773,2017-08-23,False,Approved
3632,2916,2017-06-21,True,Approved
3633,3291,2017-04-22,True,Approved
3634,784,2017-08-09,True,Approved
3635,1859,2017-10-15,True,Approved
3636,3186,2017-02-10,True,Approved
3637,1495,2017-12-27,True,Approved
3638,1660,2017-06-19,True,Approved
3639,1037,2017-07-25,False,Approved
3640,2019,2017-06-03,True,Approved
3641,2184,2017-06-07,True,Approved
3642,1615,2017-11-05,False,Approved
3643,2069,2017-03-11,False,Approved
3644,506,2017-10-13,False,Approved
3645,2679,2017-05-17,False,Approved
3646,1530,2017-03-20,True,Approved
3647,1190,2017-03-10,True,Approved
3648,1780,2017-02-05,True,Approved
3649,964,2017-02-25,True,Approved
3650,1165,2017-10-13,False,Approved
3651,2601,2017-11-24,True,Approved
3652,1645,2017-07-15,True,Approved
3653,766,2017-06-17,False,Approved
3654,1988,2017-08-17,True,Approved
3655,3355,2017-08-13,True,Approved
3656,1905,2017-06-29,True,Approved
3657,2771,2017-05-18,True,Approved
3658,759,2017-09-05,False,Approved
3659,2561,2017-02-05,True,Approved
3660,75,2017-08-21,False,Approved
3661,701,2017-04-16,True,Approved
3662,1927,2017-09-07,False,Approved
3663,2142,2017-02-26,True,Approved
3664,1593,2017-09-13,True,Approved
3665,585,2017-01-31,True,Approved
3666,3327,2017-11-04,True,Approved
3667,3193,2017-03-17,False,Approved
3668,794,2017-04-12,False,Approved
3669,1324,2017-07-09,False,Approved
3670,809,2017-05-09,False,Approved
3671,3007,2017-12-27,False,Approved
3672,2404,2017-03-14,False,Approved
3673,3255,2017-01-15,True,Approved
3674,2083,2017-07-10,True,Approved
3675,2523,2017-11-06,True,Approved
3676,1783,2017-11-07,False,Approved
3677,2443,2017-08-25,True,Approved
3678,124,2017-10-09,False,Approved
3679,2681,2017-05-05,True,Approved
3680,3449,2017-06-19,False,Approved
3681,2857,2017-06-22,True,Approved
3682,116,2017-07-10,False,Approved
3683,2947,2017-12-02,True,Approved
3684,3232,2017-05-02,True,Approved
3685,3054,2017-09-03,True,Approved
3686,2648,2017-08-17,False,Approved
3687,3378,2017-08-13,True,Approved
3688,8,2017-09-22,True,Approved
3689,542,2017-11-22,False,Approved
3690,2799,2017-03-16,False,Approved
3691,1138,2017-04-05,True,Approved
3692,787,2017-06-30,True,Approved
3693,1181,2017-05-07,False,Approved
3694,2511,2017-10-14,True,Approved
3695,1816,2017-06-19,True,Approved
3696,2619,2017-10-15,False,Approved
3697,2998,2017-05-15,False,Approved
3698,937,2017-12-15,True,Approved
3699,2169,2017-01-06,False,Approved
3700,125,2017-08-27,False,Cancelled
3701,3173,2017-07-24,False,Approved
3702,1400,2017-11-04,True,Approved
3703,1561,2017-01-10,True,Approved
3704,1056,2017-03-22,False,Approved
3705,1330,2017-10-16,True,Approved
3706,2736,2017-01-22,True,Approved
3707,994,2017-04-09,True,Approved
3708,1587,2017-09-07,False,Approved
3709,400,2017-06-24,True,Approved
3710,2069,2017-01-05,False,Approved
3711,3256,2017-05-28,True,Approved
3712,606,2017-11-05,True,Approved
3713,378,2017-01-23,True,Approved
3714,2536,2017-05-30,True,Approved
3715,1992,2017-03-24,True,Approved
3716,477,2017-04-09,True,Approved
3717,723,2017-04-08,True,Approved
3718,3301,2017-10-22,True,Approved
3719,2037,2017-02-12,False,Approved
3720,1899,2017-10-15,False,Approved
3721,2266,2017-04-13,True,Approved
3722,1504,2017-12-05,True,Approved
3723,2865,2017-08-16,True,Approved
3724,892,2017-07-10,True,Approved
3725,1731,2017-01-19,False,Approved
3726,3038,2017-07-04,True,Approved
3727,1148,2017-12-22,False,Approved
3728,223,2017-03-07,False,Approved
3729,2094,2017-11-26,False,Approved
3730,214,2017-03-26,False,Approved
3731,33,2017-05-30,False,Approved
3732,1671,2017-11-17,True,Approved
3733,2666,2017-03-17,True,Approved
3734,645,2017-09-05,True,Approved
3735,1117,2017-05-26,True,Approved
3736,1227,2017-05-29,False,Approved
3737,3126,2017-05-22,True,Cancelled
3738,912,2017-09-15,False,Approved
3739,2111,2017-12-24,True,Approved
3740,1073,2017-10-29,False,Approved
3741,3018,2017-11-24,False,Approved
3742,2378,2017-03-12,True,Approved
3743,2040,2017-09-25,False,Approved
3744,3200,2017-02-26,True,Approved
3745,1234,2017-01-19,True,Approved
3746,3173,2017-09-17,False,Approved
3747,372,2017-10-15,False,Approved
3748,37,2017-10-09,False,Approved
3749,26,2017-04-15,True,Approved
3750,831,2017-12-19,True,Approved
3751,1560,2017-03-17,True,Approved
3752,350,2017-11-16,False,Approved
3753,219,2017-06-21,False,Approved
3754,3437,2017-05-17,True,Approved
3755,1550,2017-01-15,False,Approved
3756,1687,2017-05-30,True,Approved
3757,1312,2017-12-04,True,Approved
3758,2570,2017-09-07,True,Approved
3759,3071,2017-02-19,True,Approved
3760,3308,2017-09-27,True,Approved
3761,2991,2017-03-05,False,Approved
3762,61,2017-11-13,False,Approved
3763,1252,2017-05-12,True,Approved
3764,1343,2017-07-17,False,Approved
3765,1,2017-04-06,True,Approved
3766,2407,2017-06-23,False,Approved
3767,3296,2017-06-23,False,Approved
3768,3151,2017-05-14,True,Approved
3769,3035,2017-11-10,True,Approved
3770,2691,2017-08-27,True,Approved
3771,375,2017-09-30,False,Approved
3772,2756,2017-10-07,True,Approved
3773,1976,2017-07-15,False,Approved
3774,629,2017-02-25,False,Approved
3775,3325,2017-08-12,True,Approved
3776,2085,2017-01-27,False,Approved
3777,18,2017-05-11,False,Approved
3778,1200,2017-08-27,True,Approved
3779,2580,2017-04-07,False,Approved
3780,364,2017-10-05,True,Approved
3781,3060,2017-10-19,True,Approved
3782,1503,2017-11-26,True,Approved
3783,1061,2017-12-06,True,Approved
3784,3200,2017-04-18,True,Approved
3785,988,2017-05-12,False,Approved
3786,2060,2017-05-31,True,Approved
3787,2346,2017-07-17,False,Approved
3788,44,2017-11-24,True,Approved
3789,1753,2017-11-19,True,Approved
3790,2831,2017-10-26,False,Approved
3791,1079,2017-03-20,True,Approved
3792,1428,2017-05-14,False,Approved
3793,187,2017-07-12,False,Approved
3794,2799,2017-05-24,True,Approved
3795,575,2017-04-26,True,Approved
3796,3319,2017-06-22,True,Approved
3797,3131,2017-10-01,True,Approved
3798,3005,2017-03-14,False,Approved
3799,1686,2017-06-21,False,Approved
3800,1826,2017-08-21,True,Approved
3801,1906,2017-10-19,False,Approved
3802,2481,2017-09-30,True,Approved
3803,1808,2017-01-18,True,Approved
3804,1043,2017-03-20,False,Approved
3805,1389,2017-09-29,True,Approved
3806,2225,2017-04-21,False,Approved
3807,2870,2017-09-12,False,Approved
3808,2178,2017-05-10,False,Approved
3809,756,2017-09-13,True,Approved
3810,743,2017-01-23,True,Approved
3811,2818,2017-09-15,True,Approved
3812,2937,2017-08-29,True,Approved
3813,2963,2017-11-05,"",Approved
3814,3246,2017-09-03,False,Approved
3815,1115,2017-10-06,False,Approved
3816,1565,2017-12-21,True,Approved
3817,154,2017-01-20,False,Approved
3818,3212,2017-09-22,False,Approved
3819,735,2017-04-05,True,Approved
3820,2116,2017-07-08,False,Approved
3821,2181,2017-01-30,True,Approved
3822,2622,2017-04-06,False,Approved
3823,1965,2017-03-09,True,Approved
3824,1185,2017-12-21,True,Approved
3825,353,2017-08-25,True,Approved
3826,728,2017-07-28,False,Approved
3827,1862,2017-03-22,False,Approved
3828,3379,2017-10-08,True,Approved
3829,750,2017-11-02,False,Approved
3830,772,2017-10-24,False,Approved
3831,924,2017-09-12,True,Approved
3832,2726,2017-06-28,False,Approved
3833,247,2017-06-17,False,Approved
3834,658,2017-08-25,False,Approved
3835,1566,2017-06-14,True,Approved
3836,577,2017-05-26,False,Approved
3837,2059,2017-07-13,True,Approved
3838,2158,2017-02-06,True,Approved
3839,3271,2017-02-07,False,Approved
3840,182,2017-10-05,False,Approved
3841,769,2017-02-27,True,Approved
3842,2791,2017-06-02,False,Approved
3843,2179,2017-03-09,False,Approved
3844,1820,2017-02-12,False,Approved
3845,50,2017-07-22,True,Approved
3846,3293,2017-03-06,True,Approved
3847,3174,2017-11-09,True,Approved
3848,1287,2017-02-18,False,Approved
3849,2204,2017-05-15,True,Approved
3850,2524,2017-06-29,False,Approved
3851,2224,2017-02-12,False,Approved
3852,1614,2017-05-01,True,Approved
3853,143,2017-04-22,False,Approved
3854,1330,2017-04-26,False,Approved
3855,1401,2017-10-10,True,Approved
3856,1535,2017-07-14,False,Approved
3857,984,2017-10-13,True,Approved
3858,403,2017-03-28,True,Approved
3859,3166,2017-01-23,False,Approved
3860,840,2017-11-22,False,Approved
3861,2415,2017-09-30,False,Approved
3862,2618,2017-07-13,True,Approved
3863,1323,2017-10-15,False,Approved
3864,1111,2017-06-20,False,Approved
3865,1261,2017-09-30,False,Approved
3866,1417,2017-02-03,False,Approved
3867,1396,2017-07-05,False,Approved
3868,2070,2017-07-01,False,Approved
3869,1379,2017-12-02,False,Approved
3870,1368,2017-01-05,True,Approved
3871,2548,2017-02-01,False,Cancelled
3872,1811,2017-11-21,False,Approved
3873,764,2017-10-12,True,Approved
3874,2572,2017-10-12,True,Approved
3875,1232,2017-10-31,True,Approved
3876,1082,2017-06-09,False,Approved
3877,1009,2017-02-22,True,Approved
3878,696,2017-07-30,False,Approved
3879,2155,2017-11-24,True,Approved
3880,193,2017-01-23,True,Approved
3881,2923,2017-06-13,True,Approved
3882,319,2017-03-05,False,Approved
3883,741,2017-07-20,False,Approved
3884,562,2017-01-11,False,Approved
3885,1331,2017-09-02,True,Approved
3886,1006,2017-02-13,False,Approved
3887,3455,2017-02-16,False,Approved
3888,1468,2017-06-20,True,Approved
3889,2846,2017-12-15,False,Approved
3890,3154,2017-01-28,False,Approved
3891,2247,2017-02-01,True,Approved
3892,2043,2017-06-14,False,Approved
3893,2627,2017-08-12,False,Approved
3894,1366,2017-01-08,True,Approved
3895,343,2017-09-18,False,Cancelled
3896,2682,2017-07-07,False,Approved
3897,1703,2017-12-27,False,Approved
3898,140,2017-06-15,True,Approved
3899,1733,2017-08-23,False,Approved
3900,435,2017-09-07,False,Approved
3901,1642,2017-08-23,False,Approved
3902,3499,2017-06-22,True,Approved
3903,3177,2017-06-02,False,Approved
3904,1462,2017-10-10,True,Approved
3905,3323,2017-03-11,"",Approved
3906,3400,2017-05-04,True,Approved
3907,124,2017-03-07,False,Approved
3908,2808,2017-09-23,True,Approved
3909,3239,2017-06-19,False,Approved
3910,2822,2017-12-19,False,Approved
3911,2015,2017-11-10,True,Approved
3912,1897,2017-05-23,True,Approved
3913,733,2017-10-14,False,Approved
3914,737,2017-09-01,True,Approved
3915,1207,2017-03-11,True,Approved
3916,2253,2017-08-05,True,Approved
3917,611,2017-04-23,True,Approved
3918,2269,2017-03-04,True,Approved
3919,292,2017-09-02,False,Approved
3920,832,2017-09-13,False,Approved
3921,2050,2017-12-24,False,Approved
3922,2433,2017-07-18,False,Approved
3923,2837,2017-11-19,True,Approved
3924,2791,2017-06-02,True,Approved
3925,1102,2017-10-30,True,Approved
3926,142,2017-06-16,True,Approved
3927,2968,2017-06-27,True,Approved
3928,2410,2017-02-04,True,Approved
3929,1864,2017-08-25,False,Approved
3930,3415,2017-10-30,"",Approved
3931,2000,2017-08-16,True,Approved
3932,3026,2017-08-31,True,Approved
3933,3134,2017-07-25,False,Approved
3934,2803,2017-09-29,False,Approved
3935,2923,2017-11-14,False,Approved
3936,2616,2017-02-11,False,Approved
3937,3304,2017-08-05,False,Approved
3938,993,2017-12-30,False,Approved
3939,174,2017-09-21,False,Approved
3940,2747,2017-07-28,False,Approved
3941,1930,2017-07-02,True,Approved
3942,1762,2017-12-09,True,Approved
3943,3273,2017-07-21,False,Approved
3944,508,2017-04-17,True,Approved
3945,1234,2017-10-06,True,Approved
3946,1233,2017-09-05,False,Approved
3947,1494,2017-05-18,False,Approved
3948,1811,2017-07-20,True,Approved
3949,1924,2017-10-30,False,Approved
3950,3349,2017-05-23,False,Approved
3951,219,2017-03-02,False,Approved
3952,1994,2017-07-10,False,Approved
3953,1129,2017-03-02,False,Approved
3954,7,2017-04-21,False,Approved
3955,2559,2017-08-29,"",Approved
3956,2569,2017-08-19,True,Approved
3957,882,2017-08-29,True,Approved
3958,1200,2017-08-01,"",Approved
3959,1469,2017-10-17,True,Approved
3960,1933,2017-06-29,True,Approved
3961,1568,2017-02-27,False,Approved
3962,2917,2017-04-13,False,Approved
3963,1613,2017-07-05,True,Approved
3964,811,2017-07-09,False,Approved
3965,103,2017-08-17,True,Approved
3966,1111,2017-07-26,True,Approved
3967,3369,2017-02-27,False,Approved
3968,1539,2017-08-04,False,Approved
3969,3406,2017-04-23,False,Approved
3970,994,2017-11-18,False,Approved
3971,2090,2017-07-20,True,Approved
3972,1363,2017-04-04,True,Approved
3973,2742,2017-07-24,False,Approved
3974,156,2017-03-01,False,Approved
3975,2720,2017-04-25,False,Approved
3976,3100,2017-07-21,True,Approved
3977,1361,2017-07-05,False,Approved
3978,2002,2017-08-05,False,Approved
3979,1616,2017-08-06,False,Approved
3980,2298,2017-04-22,True,Approved
3981,3209,2017-02-05,True,Approved
3982,232,2017-01-23,True,Approved
3983,398,2017-09-17,True,Approved
3984,440,2017-11-15,True,Approved
3985,1669,2017-02-22,True,Approved
3986,407,2017-02-04,False,Approved
3987,1723,2017-11-11,False,Approved
3988,2902,2017-06-17,False,Approved
3989,660,2017-12-18,True,Approved
3990,2745,2017-01-31,False,Approved
3991,787,2017-09-10,True,Approved
3992,3172,2017-11-05,False,Approved
3993,1909,2017-08-15,True,Approved
3994,1328,2017-05-11,False,Approved
3995,667,2017-08-08,False,Approved
3996,1622,2017-10-13,True,Approved
3997,638,2017-05-10,True,Approved
3998,3277,2017-11-23,True,Approved
3999,3086,2017-04-21,True,Approved
4000,2314,2017-11-12,True,Approved
4001,1916,2017-07-08,False,Approved
4002,3224,2017-01-07,False,Approved
4003,2893,2017-11-01,False,Approved
4004,485,2017-08-19,True,Approved
4005,937,2017-02-19,True,Approved
4006,2402,2017-01-29,True,Approved
4007,1717,2017-03-06,False,Approved
4008,590,2017-09-16,True,Approved
4009,1070,2017-12-30,False,Approved
4010,1074,2017-12-14,False,Approved
4011,1253,2017-05-26,True,Approved
4012,1332,2017-01-11,False,Approved
4013,6,2017-09-16,False,Approved
4014,1755,2017-03-28,True,Approved
4015,3451,2017-11-19,True,Approved
4016,270,2017-11-04,True,Approved
4017,471,2017-07-31,False,Approved
4018,1713,2017-10-30,True,Approved
4019,1162,2017-08-16,False,Approved
4020,1276,2017-05-06,False,Approved
4021,817,2017-11-06,False,Approved
4022,827,2017-06-07,False,Approved
4023,2775,2017-11-23,True,Approved
4024,1227,2017-10-26,False,Approved
4025,3264,2017-05-05,True,Approved
4026,343,2017-02-15,False,Approved
4027,1402,2017-10-10,False,Approved
4028,2984,2017-04-13,False,Approved
4029,1746,2017-05-17,True,Approved
4030,2426,2017-08-23,False,Approved
4031,694,2017-12-23,True,Approved
4032,1584,2017-01-05,True,Approved
4033,2836,2017-05-31,True,Approved
4034,1579,2017-11-20,False,Approved
4035,629,2017-02-06,False,Approved
4036,1658,2017-03-25,False,Approved
4037,3432,2017-05-21,False,Approved
4038,1068,2017-04-23,False,Approved
4039,2662,2017-06-25,False,Approved
4040,1887,2017-02-17,True,Approved
4041,2125,2017-12-17,True,Approved
4042,2574,2017-12-03,True,Approved
4043,3362,2017-01-11,False,Approved
4044,2350,2017-04-11,"",Approved
4045,522,2017-03-18,True,Approved
4046,1727,2017-02-06,True,Approved
4047,103,2017-11-11,"",Approved
4048,3430,2017-09-13,False,Approved
4049,2272,2017-08-06,False,Approved
4050,3087,2017-03-21,False,Approved
4051,1522,2017-06-19,"",Approved
4052,289,2017-08-01,True,Approved
4053,3312,2017-08-23,True,Approved
4054,1409,2017-11-23,False,Approved
4055,1265,2017-12-23,True,Approved
4056,2930,2017-02-16,True,Approved
4057,2057,2017-02-09,True,Approved
4058,620,2017-07-02,False,Approved
4059,2969,2017-08-18,True,Approved
4060,1718,2017-04-15,True,Approved
4061,3402,2017-12-18,True,Approved
4062,936,2017-07-12,True,Approved
4063,3076,2017-03-02,False,Approved
4064,1761,2017-10-25,True,Approved
4065,728,2017-12-05,True,Approved
4066,886,2017-12-29,False,Approved
4067,2240,2017-09-09,True,Approved
4068,1317,2017-10-13,False,Approved
4069,1408,2017-04-02,True,Approved
4070,1263,2017-08-26,False,Approved
4071,2705,2017-12-15,"",Approved
4072,1135,2017-07-19,True,Approved
4073,2070,2017-04-03,True,Approved
4074,1841,2017-04-09,False,Approved
4075,953,2017-03-10,True,Approved
4076,2833,2017-09-04,True,Approved
4077,141,2017-07-24,True,Approved
4078,3266,2017-06-21,False,Approved
4079,2999,2017-07-27,True,Approved
4080,3283,2017-10-30,False,Approved
4081,790,2017-05-12,True,Approved
4082,637,2017-01-12,True,Approved
4083,456,2017-01-03,True,Approved
4084,1103,2017-05-01,False,Approved
4085,108,2017-11-16,False,Approved
4086,159,2017-10-25,True,Approved
4087,3032,2017-01-20,False,Approved
4088,670,2017-09-05,False,Approved
4089,1113,2017-07-18,False,Approved
4090,199,2017-06-29,True,Approved
4091,1877,2017-01-18,True,Approved
4092,137,2017-12-03,False,Approved
4093,579,2017-01-04,True,Approved
4094,2201,2017-07-01,True,Approved
4095,500,2017-12-06,False,Approved
4096,1446,2017-12-20,True,Approved
4097,2377,2017-10-17,False,Approved
4098,2630,2017-10-29,False,Approved
4099,3388,2017-05-19,False,Approved
4100,154,2017-09-11,True,Approved
4101,1229,2017-11-30,False,Approved
4102,1465,2017-05-04,True,Approved
4103,280,2017-10-16,False,Approved
4104,3319,2017-05-12,True,Approved
4105,1058,2017-09-05,True,Approved
4106,254,2017-02-26,False,Approved
4107,1513,2017-08-31,False,Approved
4108,2034,2017-05-07,True,Approved
4109,47,2017-07-15,True,Approved
4110,1322,2017-10-28,True,Approved
4111,2780,2017-07-21,True,Approved
4112,204,2017-06-18,False,Approved
4113,875,2017-01-04,True,Approved
4114,3235,2017-05-22,False,Approved
4115,759,2017-08-01,False,Approved
4116,533,2017-04-28,False,Approved
4117,819,2017-11-17,True,Approved
4118,326,2017-04-04,True,Approved
4119,3003,2017-01-17,True,Approved
4120,2523,2017-08-08,True,Approved
4121,2098,2017-12-22,True,Approved
4122,1515,2017-07-24,True,Approved
4123,1692,2017-08-25,False,Approved
4124,2566,2017-07-11,True,Approved
4125,1688,2017-12-07,False,Cancelled
4126,810,2017-03-04,False,Approved
4127,1957,2017-12-11,True,Approved
